"id","profileName","text","date","title","rating","images","helpful","Style name","Colour"
"R38EXKCXGCVUBZ","Narasimhan Gopalan","
  I am writing this honest review after a week's usage. This is my first one plus phone. Was using realme XT prior to this.First of all the packaging and delivery by Amazon deserves a 5 star.Below are my observations- Build quality is very good and sturdy with Alumium casing.-Display is very good. 120 Hz is very smooth to use.-Battery life is little above average for this price if you are a heavy user. Games drain the battery faster than expected. However the 65w warp chager charges the phone very fast and hence this nullifies the disadvantage of battery life. So not too worry about the battery.-Call quality is excellent-Camera is average for this price- fingerprint reader is best- sound quality is very good. The dual speakers is very good experience for watching movies . Dolby Atmos is an added advantage while using headphones- Performance is ultimate feature of this phoneOverall this is a good phone. People can opt for it but its overpriced at least 5k to 6k over and above its actual worth. If cameras were made better it would have been a definite value for money phone.
","Reviewed in India on 18 June 2021","Good performance oriented phone",5,"","0","12GB RAM, 256GB Storage","Lake Blue"
"ROZ7TIQQJ9IDD","Anish Kulkarni","
  No dobt it is powerful phone. You can experience the power of the processor at every action. At 120Hz the phone's performance is simply awesome. Network and WiFi coverage is excellent. Shortcomings are battery drains very fast at 120Hz. Camera quality doesn't meet standards of flagship phone. Overall its a phone of performance lovers and gamers. 1 star less for camera and 3.5mm headphone jack. At this price point these features must be there.
","Reviewed in India on 2 August 2021","Phone for gamers and performance lovers",4,"","0","8GB RAM, 128GB Storage","Carbon Black"
"R1JANY599NIMZL","Avinash","
  Heat issue, call recording issue. So many features which you may not like.If anybody is looking to buy this.Pl contact me I m ready to sell out at a low cost, this phone doesn't suits my need.Leave a remarks and I will contact you back.
","Reviewed in India on 15 July 2021","Camera is good. Nothing else.",4,"","1","12GB RAM, 256GB Storage","Lake Blue"
"R1D0OMT1PY5FM9","Abhishek Lal","
  Switching from Samsung S series was a tough decision to make. But after going through multiple online vlogs and reviews I finally made up my mind to buy one.The touch screen is an absolute delight to use, the phone charges really fast with 65w charger. The data transfer between old and new phones is hassle-free using OnePlus Switch App. The camera's quality is good enough but don't expect DSLR quality pictures. The touch and feel of the phone are delightful.
","Reviewed in India on 26 June 2021","User Feed back after 1 week usage.",5,"","0","12GB RAM, 256GB Storage","Carbon Black"
"R1BTZ9M3W0QDU1","Prakyat Shetty","
  The phone works flawlessly except for some ocassional heating , camera is ok , performance is very good , heats up when used for a longer duration bit it's kinda like luke warm. User experience is very good due to oxygen OS and display quality is good , does not have any tinting issues. Battery drain is minimal but felt it as I came from a bigger battery phone. Charging for 0-100 40 mins as I observed. Good phone for day to day usage.
","Reviewed in India on 2 June 2021","Good Phone but not the best",5,"https://images-na.ssl-images-amazon.com/images/I/71G6SR4mVyL.jpg","0","8GB RAM, 128GB Storage","Lake Blue"
"R1VAHB2IAACIGS","Pankaj R","
  Phone is excellent in terms of performance. Camera (Front nd Back) could have been better as per price nd build quality also. Oxygen OS is butter smooth. Heating is normal while gaming. U cn check  live Gaming performance on Youtube Channel ‘HydraPanks’.
","Reviewed in India on 2 August 2021","Worth to buy",5,"https://m.media-amazon.com/images/I/C1hRp1IJU7S.jpg","1","12GB RAM, 256GB Storage","Lake Blue"
"R2YE677GIS9FX5","Akhil AV","
  Battery life lasts only to a maximum of 8 hours if in continuous use.Camera quality not perfect as mentioned in product description.My dad mobile samsung Galaxy M51 worth more than this. And it is reasonable and affordable priceBought this product only because of the brand. But very much disappointed.
","Reviewed in India on 18 July 2021","Not so worth of the money.",2,"","0","8GB RAM, 128GB Storage","Carbon Black"
"R2LHN9QR8PXQ1Y","Md Faze Haque Momin","
  This phone  should be 20000. Too much expensive. Charging is fast but battery life is poor in only 1 hour battery will dead. Selfi camra in not good in my old vivo selfi camera was better than it. And back camera don't capture natural photo. While i was waching a video mobule suddenly. Off.
","Reviewed in India on 1 June 2021","Don't buy this phone!!",2,"","0","8GB RAM, 128GB Storage","Lake Blue"
"R1LGNEENS8JZAX","abhijeet bhapkar","
  i have been using Xiaomi devices since Mi3 launched.... arround 7 years i was using Xiaomi devices.... but having oneplus device was my dream & i am not disappointed at all....i am using oneplus 9R from past two days & it gets warm while Playing BGMI but i don't mind coz i  was hardcore Mi user so heating is kind of usual thing to me..... but seriously i was so satisfied when i baught 1st Mi device which was MI3 & after that none of the device does the job not even close.... but After using one plus 9R i had that same feeling i am so happy to purchase this phone..... display,camera, processor,ram management & especially OS everything is perfect for me atleast....overall is a very good device.....& now i understand why Oneplus devices are costlier than many other devices
","Reviewed in India on 10 July 2021","My 1st ever oneplus device",5,"https://images-na.ssl-images-amazon.com/images/I/51Nf7oPSSdL.jpg
https://images-na.ssl-images-amazon.com/images/I/610zIDADeRL.jpg","0","8GB RAM, 128GB Storage","Carbon Black"
"R33OL71A3YJH63","Rohan","
  I have been Oneplus customer for last 4 years. I had Oneplus 3T previously.Here is what i will rate the phoneLooks - 9/10Perfomance : 9/10Battery : 6 /10Camera : 7/10Features : 9/10Value for Money : 8/10The battery drains quickly if the refresh rate is set to 120hz. If its reduced to 60 hz ,the battery performance increases and even i feel there is no heating issue.I feel the phone is Good buy and can be consider if you are average user not luking for gaming phone.Camera is average.
","Reviewed in India on 21 April 2021","Good Buy ,Impressive looks and Performance.",4,"","0","8GB RAM, 128GB Storage","Carbon Black"
"R3I5L107D37KQQ","PULAK KUMAR SAHA","
  The product is good as I had expected but the battery life isn't that much great level. But the performance is top notch, i couldn't see any lag or stuture. But when i used it for the first time i could see some heating issue, with this. But it doesn't matters, it automatically cools down. The display really catches the eye, i streamed a lot of web series and movies in it and i really enjoyed, and the best part is the oxygen os, this is one of the best os experience. Overall, it is worth. Go and buy it if your budget is 40k. It is the best smartphone in this range, giving all the best experiences.Buying oneplus 9R is worth camera quality is also good as i had expected in this price range, the night shots are not that good but its recognizable, day light shots are awesome, i couldn't test it properly as its Lockdown, but i had uploaded some. Display is good as its claimed by the brand.
","Reviewed in India on 1 June 2021","Buying oneplus is worth in 2021 with all the features ensured go and buy it.",5,"https://images-na.ssl-images-amazon.com/images/I/8107hVGQyBL.jpg
https://images-na.ssl-images-amazon.com/images/I/A1BROC0ylBL.jpg
https://images-na.ssl-images-amazon.com/images/I/B1+NBfTEleS.jpg
https://images-na.ssl-images-amazon.com/images/I/B1BX6L2uTGS.jpg
https://images-na.ssl-images-amazon.com/images/I/B1iBefKylwS.jpg","0","8GB RAM, 128GB Storage","Lake Blue"
"R1XOA9FEQPI5P3","Chetan Sorate","
  Camera. PERFORMANCE. Look.Only one word ""Awesome""Highly recommended.Only one this front camera is not as expected but not too bad also avarge.First time purchase one plus device after 3 days of uses experience was Good.
","Reviewed in India on 13 June 2021","Premium Experience",5,"https://images-na.ssl-images-amazon.com/images/I/B1Xp3d5I9IS.jpg
https://images-na.ssl-images-amazon.com/images/I/C1UMIbt93mS.jpg","1","12GB RAM, 256GB Storage","Carbon Black"
"R20G41J4VDD53D","thiru","
  One of the best mobile bought by myself. It's huge jump from my existing Samsung A50.Pros:1. Best display ( However I like my earlier A50 Samoled display much, but convinced with this since have 120hz, and 1100 nits bright)2. Battery - Good for moderate used lost for 20- 24 hours with screen on time of 6:30 - 7 hours. If only watching videos screen on time will be about 11-12 hours in full brightness.3. Processor - SD870 what else easily handling the task, PUBG, Asphalt 9 no lag at all. 120 hz display giving super experience while game play.4. Charger - Definitely need to talk about it, super fast hardly taken 35 min 10 - 100%. 0- 100 % 45 min.5. OS - Oxigen OS very new for me from Samsung One UI 3.1. neat and clean OS. Some of the One UI features I too miss like edge panel, all in one hand operations, lots of custom. However this Oxigen OS give me very smooth experience.6. Camera - Something need to be fix asap by 1+, above average but not bad. Perfect colour reproduction no saturation.Other than that sound quality is superb both speaker and headphone, alert slider.Cons:1. Camera - still need improvement2. No wireless charger, no IP rating.3. 1 5G band, hope they will fix with update.Overall very good mobile for my self as a sales manager, it will help lot for day to day operations.
","Reviewed in India on 28 July 2021","Beast performance",5,"","0","12GB RAM, 256GB Storage","Lake Blue"
"RQCUW36VGLZWH","ds rathore","
  Phone is good. Company should had pri install some good health tracking apps too like vivo. Secondly it's gaming phone so one plus must had given us some pri installed games.The most important thing the camera quality is not up to mark and snaps cliked is some time worse specialy in low light. No doubt battery charges in approx 40 min but it drains very fast too. Lastly I was using vivo v11 pro which is best phone as ever I used. While spending 44000 looks unjustified. It was better if I would had bought vivo upgraded verson or apple.
","Reviewed in India on 2 May 2021","So so",4,"","0","12GB RAM, 256GB Storage","Lake Blue"
"R1I1ZEIPHKPV6O","Nitish","
  Before I start my review on product, I would like to share the delivery experience of the product. I ordered it from Jharkhand, I don't know whether the mailing address is at the last corner of the world or the package is coming from different planet. If these two are not the case then, I belive that the package is coming alone itself by walk. It took ages to deliver.Now coming to the review, after receiving the phone I found that, paint is missing from the bottom left corner of the phone from front side.After truning on , phone starts heating near the camera and it keeps on heating like heating ""NEVER SETTLE"". After installing system update that heating issue reduced to some extent but not that great I would say. It needs more improvement.Battery: Draining quickly. (2/5)OS: It comes few perinstalled app we can't say it as blotware but some of the app like OnePlus apps, Netflix.Camera average. In this price range we can't expect this type of camera. I would give (2/5).Finger print scaner works well. (4/5)Apart from that I noticed that for using dailer or default search option. Phone is asking to accept terms and conditions which doesn't make any sense to me.
","Reviewed in India on 13 August 2021","Heating Issue",2,"","0","8GB RAM, 128GB Storage","Carbon Black"
"R2ECJQQ7UKXTXL","Pankaj goyal","
  Got my phone today only from amazon.And its sim 1 slot is not detecting the sim.Very very bad experience. They should have quality check for every piece.Now its a long cycle of replacement.So much disappointment...
","Reviewed in India on 14 July 2021","Sim 1 slot is not detecting the sim. Should have quality check",2,"","2","12GB RAM, 256GB Storage","Lake Blue"
"R159UR54NGPMAR","rahman","
  Apart from heating and battery draining everything is good, front camera is gets too much noise in low light (one plus 6t front cam in low light is better than this )....battery drains out too fast and mobile gets warm even in normal usages.
","Reviewed in India on 23 July 2021","Don't go for it waste of money",1,"","2","8GB RAM, 128GB Storage","Carbon Black"
"R3DQURR2XG56ZK","Saroj","
  Hanging issue, battery issue, heat issue.Phone is on or average good as compare to price of Rs.20000/- only.The price of phone is 39999/- is not at par. I Dislike the pricing factor.All is in average.Not a good choice @ 40000/-All is well....
","Reviewed in India on 24 July 2021","Not a best phone as compare to price @ 39999/-",2,"","2","8GB RAM, 128GB Storage","Lake Blue"
"R3OWQM5C42UB2","Hyginus","
  Very good mobile from oneplus after a long time... You can buy 9R blindly.. When compared to oneplus 9 and 9pro it's totally worth every penny.. Camera, display, battery is very good.. No cons found as of now.... During 1st month I noticed slight warm and battery was okiesh, but after some updates it got fixed now.
","Reviewed in India on 4 September 2021","Amazing product",5,"","1","8GB RAM, 128GB Storage","Carbon Black"
"R4N3SYO6HWCQB","Akhi","
  Pros :1. Screen Quality with 120HZ.2. Screen Size.3. Low Weight.4. SD870 is superfast for daily usage.5. Fingerprint Reader is Superfast.6. Superfast Charging.Cons:1. Battery backup is average You can easily get 6 Hours of SOT in 60Hz & if you use it in 120Hz you may get around 5-5.30 Hours of SOT. But with 65W warp charge you can get a days juice in just 20 Mins.2. Face Unlock is bit slow & sometimes very late in night or in dark conditions.3. Vibration Near back camera while talking in speaker or listening to music in full volume (Seems all 9R devices hv this prob.)4. While going out and playing heavy games like COD, BGMI & Genshin impact it gets warm near camera area but inside room & fan or cooler is ON it doesn't (Warm not heat).5. cameras are not upto mark as many others under 40k provides better camera sensors but overall you can get decent pictures not very Good.6. They do provide a Non PD charger. Last years 8T comes with PD Charger in the Box but Not 9R even 9 & 9Pro comes with PD charger.7. Price seems higher as Iqoo7Legend Costs less thn Op9R, 7Legend comes with SD888.
","Reviewed in India on 27 June 2021","Good phone by oneplus",4,"","0","8GB RAM, 128GB Storage","Carbon Black"
"R2EXTC99I82QB4","RR","
  Very satisfied with OnePlus 9R. Already, using this phone for one month and it is like exploring the underneath features of another one.Camera 4.5/5Battery 5/5Processing ability 5/5Value for money 4.8/5
","Reviewed in India on 3 June 2021","4.9/5",5,"","2","8GB RAM, 128GB Storage","Carbon Black"
"RZXB2YSKLWGHF","Jothianand S.","
  If you are looking for a premium smartphone in this price range, then this is would be the best option ..pros : display, battery performance, speed, build quality ..cons : both the camerasFacing few software issues but i believe it would be resolved with upcoming updates ..
","Reviewed in India on 21 April 2021","Better than other 9 series models",5,"https://images-na.ssl-images-amazon.com/images/I/B196b4hW5US.jpg
https://images-na.ssl-images-amazon.com/images/I/C1E02OAVclS.jpg
https://images-na.ssl-images-amazon.com/images/I/C1VmcMOfJWS.jpg","0","12GB RAM, 256GB Storage","Carbon Black"
"RG4VKGJDE5ZXF","Amazon Customer","
  I'm a big fan of oneplus phone Till now I have used oneplus 5 and 6t these both phones are the one of best phones in oneplus. Recently I purchased the one plus 9R 12GB RAM and 235 GB storage phone according to me The phone processor, Display are good charger 65w is really Awesome charging the phone in 30 mintues OnePlus Prove it againBut little more drawbacks are thereThe phone heats up lot when I installed the pre-installed  apps in this device but after that I didn't find any heatCamera is not upto mark if oneplus provide an update for camera that it is very useful. If you are a camera lover don't prefer this modelFace recognition is not good sometime it taking time to recognise otherthan that it is okIf you are Oneplus lover you can go for it.
","Reviewed in India on 6 May 2021","Good phone but not the Best",4,"","0","12GB RAM, 256GB Storage","Lake Blue"
"R2X7XGVXJKH4W4","Shubhankar Karmoker","
  It is a good alround phone. The main x factor to buy this phone is the the clean software experience.Although coming from an I phone 11, I find the apps are opening little slowly compared to iphone.Rest the screen of one plus 9r is excellent and great fast charging.Overall I would recommend this phone to those who can spent more and get bloatfree and ad free software experience.
","Reviewed in India on 28 August 2021","An all rounder phone",4,"","0","8GB RAM, 128GB Storage","Lake Blue"
"R372PTCETS14IT","John Francis","
  Its a nice phonePros1. Its butter smooth. Like it's insanely fast.2. Excellent display. 120 hz - HDR support etc.3. Warp charge is mind-blowing. 30 mins to charge is crazy fast.Cons1. Battery life is sad.2. Camera is really sad. I'm not sure if the issue is because of the hardware. But the software ruins the photos even more. It just overexpose every single photo. Night mode is horrible. The weird part is I get better results while taking photos through instagram and snapchat. The only plus point is the pro mode.3. OTA support from OnePlus has fallen over the years. And there next to negligible improvements in the updates. Infact it makes the phone more unstable.
","Reviewed in India on 30 June 2021","Its a good phone. It ""had"" the potential to be a great phone.",4,"","0","8GB RAM, 128GB Storage","Lake Blue"
"R3D9AMIWZ96PV4","Esha Biswas","
  The camera is very bad . Otherwise the features are good along with the performance but heating issues are there . The device heats alot quite often and don't dare to use the device without a case, you'll end up getting the back glass scratched . The 'oneplus' is not the same brand we used to know , it has changed a lot .Go for other brand.
","Reviewed in India on 21 May 2021","Worst camera and heats up a lot.",3,"","0","8GB RAM, 128GB Storage","Carbon Black"
"R3QR5NS6KP7QKL","VAS","
  The worst phone from one plus..this rate u wil get good phone...all features are not at all...this is not flagship phone..dont waste your money💰..recording also unable to do..poor camera 📷 quality...drying battery very fast...touch also very slow...
","Reviewed in India on 23 May 2021","Worst phone ..don't buy..",1,"","1","8GB RAM, 128GB Storage","Carbon Black"
"RVTY7FQXQEDH6","priyank","
  Phone feels light weight. Display is far better than other mobiles which are much costly than 9r. Sd870 is super quick to process. Network and internet speed is much better than other phones. Stereo speakers are of excellent quality and vibration feedback is fantastic. Oxygen os feels vey clean and has many customizations. Alert slider adds a very good feature and phone looks very premium.Camera needs  little bit of tweaking to get very good images. Charging speed is okayish like it takes 45 mins. And battery lasts for 1 day with moderate usgae on 120hz.
","Reviewed in India on 11 August 2021","Excellent quality.",5,"https://m.media-amazon.com/images/I/51GOb+S7Z1L.jpg
https://m.media-amazon.com/images/I/51W+F0TXIPL.jpg
https://m.media-amazon.com/images/I/51vfhrtBuFL.jpg","0","8GB RAM, 128GB Storage","Lake Blue"
"R1SFOJW3A3OCXX","Gurdeep singh","
  Don't go with the comments... Awsome phone no doubt no heating issue, Fast charging works well. Only one issue when you start recording it says your call has been recorded and other person can cleraly listen that his call is being recorded.. Why don't you remove this option.. Why did you put google dailer if you have your own one plus dailer other wise phone is superb.. Go for it..
","Reviewed in India on 7 August 2021","Awsome phone in this price range",5,"","1","8GB RAM, 128GB Storage","Carbon Black"
"R1K0MKLSM7P4VP","Suman B.","
  Fingerprint reader is excellent.camera is good.i am using Google camera which is very much effective in one plus.use hd and enhance mode to get clear shots.as I am using Snapdragon from a long time,I am used to with this heating.same prb with sd processor..this phone is having little heating and battery drainage issue.
","Reviewed in India on 19 June 2021","Nice product overall good.",4,"https://images-na.ssl-images-amazon.com/images/I/81z06bVqc2L.jpg","0","8GB RAM, 128GB Storage","Lake Blue"
"REBEQ5FOIKY7V","Shivam Singh","
  Good product. I wish I could give it a 4.5 because it's definitely better than 4 stars but not perfect.Cons-It gets warm (not hot) while charging, playing games.-cameras are definitely not the very best out there but it's quite good.-not much option with wallpapers.-face unlock works even when I am wearing mask, now I don't know whether it is a pro or a con.Pros-phone feels very fast and snappy-very good display-fingerprint scanner is fast-case that is included in the box is of very good quality-the best thing about this device is the speed at which it charges. I am coming from a samsung phone which took 2.5-3hours to charge fully whereas I just plug this device for 10 15mins for 3 times a day and it give me enough charge. Charges at more than 2%/min.-games run smoothly.-vibration motor is very good-very loud speakers.-phone looks very stylish
","Reviewed in India on 1 July 2021","A typical OnePlus device",4,"","0","8GB RAM, 128GB Storage","Lake Blue"
"R3COWQ5Q8DIUOM","Gadgetsenthusiast01","
  Firstly I was so confused between OP 9 n OP 9R but after seeing lot of reviews and I decided to go for 9R bcz hassleblad is just a cream over it nothing special so after 2 months of use I am writing this review.Pros -1  Big battery supports all day long2. 120 hz refresh rate is of great use. It makes phone so smooth.3. Audio quality is superb. Thanks to Dolby Atmos n dual speakers.4. Phone is so light and handyCons-1. According to price range,camera needs more improvement.2. I don't know why but display brightness is having some issues.
","Reviewed in India on 7 August 2021","Big battery big display $$$",4,"","0","8GB RAM, 128GB Storage","Carbon Black"
"RFMSMZJG3ZANP","Chris John","
  Got This for my Younger Brother , I'll make it short .*Best Bits :-Amazing Battery life-Excellent Charging speeds-Butter smooth 120Hz display-Games don't lag-Camera works well in most conditions-Speakers are Loud*Not So Good Bits :-Phone does get warm at times- Camera stutters at times , portrait mode is a hit or miss- Some Apps are not optimized well enough-Does Not deal well with Range issues .-being a chineese phone , you know security is to be seen for later .Overall - A Great Purchase ,No Regrets !!.
","Reviewed in India on 3 August 2021","One Plus Smashing it again with 9R",5,"","0","12GB RAM, 256GB Storage","Carbon Black"
"R3F4YQVV2JFIX3","Shakshee sharma","
  Reviewing after using for excatly 31 days. (normal used )after usage what I found pros, Smooth touch , vibrant colour display screen , good daylight camera quality, takes 30-45minutes to charge 100%, eye alluring design , sound quality superb  and few more good features.ConsPoor Night mode cameraslippery without coversometimes its hangs on 120hz during gaming modeNo worth found after spending 40k on this device , loss of moneyAnd finally  its processor / crashed and displayed the message  QUALCOMM CRASH DUMP MODE .even after software update at service centre. they were  unable to fix it. and i left with my money hanging in the air .  much worth if i had chosen iPhone over oneplus 9r.lets see what happen next.
","Reviewed in India on 6 September 2021","Not the worst to buy at such a range",2,"","0","8GB RAM, 128GB Storage","Lake Blue"
"R19OB9ZCPITY9Q","Manoj Kumar Prasad","
  This phone is damm. Nowadays people are confused between iqoo and OnePlus 9r. I was also confused. But, I went for OnePlus, why :1) It's performance is amazing. (9.5/10)2) It battery life is good. (9.3/10)3) Best for students. (9.5/10)4) Smoothness is it's beauty. (9.3/10)5) And of course it's looks. (9.7/10)--------------------------------------------------Now the main question is about camera, here my opinion is bit different. I would like to rate (8.5/10) in comparison to other phone. But, it will definitely give you a fair picture.--------------------------------------------------Altogether,You can definitely go for it.
","Reviewed in India on 12 August 2021","I am gonna give you a honest review :",5,"","0","8GB RAM, 128GB Storage","Carbon Black"
"R1CEHFABM1Q1OK","Sathvik H M","
  If you are looking for a performance phone go for itPROS*Performance (5/5)*Display (5/5)*Battery backup is decent (4/5)*Built quality is good,metal frames and of course feels premium (5/5)*Camera layout is decent (4/5)*I personally liked the colour of the phone Carbon Black it looks solid*Bazzels are thin chin is sleak screen to body ratio is awesome*No lags or frame drops in light or heavy usage*Gaming is greatCONS*Camera is not upto the mark but one who wants decent camera but a good performance phone you can go for it*Don't expect for 5G to work great in this mobile it has only 1 5G band*It doesn't come with Oneplus Dialer it comes with Google dialer and the same with message app Oneplus Dialer is really great in terms of interphase which lacks in this deviceOverall performance beast.
","Reviewed in India on 27 August 2021","Wonderful phone,with solid looks...",4,"https://m.media-amazon.com/images/I/61Z45pBr0NL.jpg
https://m.media-amazon.com/images/I/71ic-BndoPL.jpg","0","8GB RAM, 128GB Storage","Carbon Black"
"R1BJNWG6RGIE1B","Vijay","
  I am Using This Mobile For More Than 20 Days and Writing a Review.There is Nothing To Say The Problem, Except A Very Lite Heating Issue but This Issue Is Also For Limited Period Of Time and Later It Gets Cool Down.Camera Performance and Quality Is Really Awesome especially Night Shots.Value For Money and Worth To Buy.Charging Speed Is Really Awesome With 65watts Wrap Charger.Overall the Mobile Is Worth To Buy.
","Reviewed in India on 3 May 2021","Best To Buy",4,"https://images-na.ssl-images-amazon.com/images/I/91TEf0uW3NL.jpg
https://images-na.ssl-images-amazon.com/images/I/91cmCX7IMYL.jpg
https://images-na.ssl-images-amazon.com/images/I/91whQWRzGQL.jpg
https://images-na.ssl-images-amazon.com/images/I/91zEzI7dXsL.jpg","1","12GB RAM, 256GB Storage","Lake Blue"
"R3LM4ZUANN5C9Z","Ayush kant Swain","
  Everything is good in this phone. This gives us the better performance with smoothness. But this oneplus 9R is has heating abilities too quick while charging, qhile using camera while playing games fir even 10-15 min it heated up. But rest of al factor is good. I know with such process heating is obvious but other phones are not heating if we compare with this.  Other phone heats too but this one rapidly heats.
","Reviewed in India on 22 August 2021","Heating factor.",4,"","1","12GB RAM, 256GB Storage","Lake Blue"
"R1Y4JBO68E3X1J","Amazon Customer","
  Like:Build qualityFast Battery Charging and BackupVoice and Speaker QualityUI experienceDislike:Some things like finding call recordings are more tedious.Camera is fine for me, but may not be great when compared to other phones at this price.I do get call drops, though not sure if its a service provider issue (I am on VI).Finger Print Scanner can be better.
","Reviewed in India on 7 September 2021","Great phone, slightly overpriced for its specs",5,"","0","12GB RAM, 256GB Storage","Carbon Black"
"R3TW3SLJKUSVYR","Karthik","
  Initially I was faced some heating issue in normal usage.. after two days it is normal.. but sometimes still facing heating on normal usage.. example opening only map app in outdoor facing severe heating. OP need to fix it. Camera: switch from POCO F1 total wastePerformance: smooth as expected.. Display: excellent. Network lag not stable.. if you looking for great gaming experience go for some other phone.. software is of bugs.. poor hardware... Network lag while playing game...
","Reviewed in India on 28 July 2021","Right price should be 30k",1,"","0","8GB RAM, 128GB Storage","Carbon Black"
"R3BLMFEL88ADGQ","Darshan","
  Writing review after using it for 3 days. I'm not seeing any heating issue while charging or using the phone. But I observed that only during first charge and after which I updated the phone may be that resolved the issue. Need to charge my phone twice a day, but that's not a big deal. True flagship in this range. Thanks Amazon and OnePlus:-)
","Reviewed in India on 28 April 2021","OnePlus 9R Rocks",4,"","1","8GB RAM, 128GB Storage","Lake Blue"
"R21UXB9INS9J73","Mohit Nirwan","
  What i liked:1) Super Fast Charging2) Pretty Good Camera3) Super Smooth Screen4) Overall look and grip of the phoneWhat i disliked:1) Battery drains very fast2) Some of the apps like youtube, amazon prime , subways surfers are not able to run in 120Hz screen mode.(I hope it could be fixed ASAP by software update)In conclusion, it a good and value for money phone, much better than OnePlus 9 in case of value for money, go for it.
","Reviewed in India on 27 April 2021","Super smooth user experience with 120Hz Amoled Screen",4,"","0","8GB RAM, 128GB Storage","Lake Blue"
"R3EZTIZ5XEF3F7","KindleWorm","
  Jumping from OnePlus 3 to OnePlus 9 R. Actually excited.Writing it after using for 2 weeks.Plus:Oxygen 11.. slides so smooth.. no bloatware.Playing lots of games by casting to tv. Excellent performance. Battery stays till night.Awesome display super bright. HDR10 videos feel like real.Charges in less than an hourSuper-fast face recognition. On-screen fingerprint scanner is fast too.No heating issues even when playing games.Got back cover in the box so super happy.Cons:Camera is very bad for this price even in daylight selfie pics are very bad.Miss the 3.0 headphone sockets.Could surely cost little less.Conclusion: one of the best phones for gaming. There are multiple options at lesser price tags but if you want a customized Android experience must go brand.
","Reviewed in India on 9 June 2021","Always dream for One Plus",4,"","0","8GB RAM, 128GB Storage","Carbon Black"
"REHOWAYYBXQ28","Manas Das","
  Truth to be told that, it's the best OnePlus device I ever used.There's no heating issue so far.Charging is too fast like 20 min of charge can last you an entire day.Camera is Ok... At night it struggles but in the day time it's amazing.The most amazing thing about this device is the hepatic feedback and the sound quality. It's awesome.The build quality and the touch response is just flawless.It's the best in this price range!!
","Reviewed in India on 23 April 2021","The best OnePlus money can buy",5,"","0","8GB RAM, 128GB Storage","Lake Blue"
"R2GIH97GVN7K6R","Amazon Customer","
  don't think anything just go with this phone battery will depends upon usages for my usage iam charging while a day..in weekends its come roughly 14hrs,14hrs,15hrs.. fingerprint great and quality was so niceCAMERA not reached expectations, iam not happie with camera... except camera everything was 100%
","Reviewed in India on 28 May 2021","One plus 9r 8GB",5,"https://images-na.ssl-images-amazon.com/images/I/B19ILjVIH7S.jpg
https://images-na.ssl-images-amazon.com/images/I/B1KzCT+Gw6S.jpg
https://images-na.ssl-images-amazon.com/images/I/B1batYRteoS.jpg
https://images-na.ssl-images-amazon.com/images/I/C1MiAFYj6iS.jpg","0","8GB RAM, 128GB Storage","Carbon Black"
"ROI0OA79XBC4P","Probal J.","
  Excellent phone...Got it in 32k with SBI and Exchange offer..0-100 in just 40mins, Camera Quality like an iPhone (but not accurate to iphones,they are on another level),fast and responsive fingerprint,Yes,it's overheats while playing games like PUBG because it has metal body,no frame drop or lag while playing pubg can play t1 scrims easily(personal review as am an T1 player) heating issue is for only the beginning after sometime it gets in normal temp like 37-39degrees,max I got was 42 degrees for about 10mins..Can play about 5 classics matches from 100% to 25-35% depend on other usages... IMPORTANT it supports only 2 5g bands(you can check OnePlus tweets for more info)..Good phone for editing because it has good colour views to the screen..If your budget is under 38k go for it,u can get it in less than 35k check offers you won't regret!!!
","Reviewed in India on 17 May 2021","If you are a gamer or editors review this!!!!",4,"","0","8GB RAM, 128GB Storage","Lake Blue"
"R831MS1LQLZ4J","Amazon Customer","
  Over all good, battery is insufficient, auto call recording option isn't available.Update: Battery draining quickly, heating issues.. my one plus 7 was far better than 9R.. Oneplus, I am disappointed, never expected this from a premium smart phone brand..
","Reviewed in India on 19 April 2021","Disappointed 😅😅",3,"","2","8GB RAM, 128GB Storage","Carbon Black"
"R2Y5TOU5OB3UA8","Dhruv Joshi","
  Amazing phone, good built charging speed is superb, battery drains fast though and camera heats up the phoneDisplay 5/5Battery 3.5/5Charging speed 5/5Camera 4/5Built 5/5Overall/gaming performance 4.5/5
","Reviewed in India on 8 May 2021","Great phone",5,"","2","8GB RAM, 128GB Storage","Carbon Black"
"R2AJNDCOU1TBNH","Shelly Tomar","
  Best phone under this price.Fast charging is very smooth. You just blink your eye and it gets fully charged. Battery backup is nice. Camera would have been better but it does the job quite well..Reason to buy..1. Light weight2. Lake blue colour is just wow.. 😲3. Battery backup4. Fast charging5. Android 116. Camera7. OS is very smooth
","Reviewed in India on 21 July 2021","Best under this price range..",5,"","1","12GB RAM, 256GB Storage","Lake Blue"
"R3FOGTWLPHAKR7","Shubham","
  Must buy phone.Only cons is when you play music with full volume then the backside of the phone starts vibrating else the phone is a total beast....dont go for negative reviews and yes those who say it heats so much....for me it does not as while using normally phones temp. remains 36°C but while playing BGMI it goes upto 40°C which is normal for meBut yes i am very disappointed with the seller i.e., Darshita Electronics.As i ordered my phone on 13th of july with my prime membership, it showed delivery will be done on 15th july but 3 days passed after 13th i.e., on 16th the parcel was dispatched and delivery done on 17th. So i am disappointed as i was very much curious about this phoneOverall just go for it if your budget suits you 😀.
","Reviewed in India on 26 July 2021","Must buy this beast 🔥",5,"","0","8GB RAM, 128GB Storage","Lake Blue"
